PMID
33005122
25991466
27881085
26041403
36016101
34659613
31369554
33983966
26583831
39560047
36088668
30914669
25359852
25976420
27553374
32992829
25856592
26449916
26872858
25897276
31351092
28715541
36962427
28592526
26518218
29795572
32563272
25166884
26003001
30053050
28719299
29149432
28588922
34548742
26401200
27404371
38770232
29568066
32082173
25903713
31615986
25562048
31312805
29480365
25007269
26116183
27188404
28118827
26248676
27247341
26740841
27106251
39983711
26468533
28958444
28721172
28228590
27580328
36610244
25694090
31774950
36370717
26485002
25694093
37850413
29894746
26637383
29595031
26218574
32641188
29074200
35130104
29572862
30049622
38315357
32814598
27555282
32809414
28588954
25756410
28498995
26306216
29406796
40321748
31746195
26559159
29224715
21987743
34901523
27482706
27795234
37661067
30183718
26982461
11312335
26829532
34253262
36707191
37585648
29386105
32673146
29939284
28852537
23547383
39399477
28726614
21987751
28403852
29341945
28751468
26304624
29170019
28306518
39826237
26367104
38823088
34526994
29210303
27260507
25353969
29769972
38116731
26190046
32977599
26348222
27983495
29584730
36731656
40081398
25196533
28282378
37263672
25244186
39560125
27477451
36208978
27268508
26295560
19386702
37656725
30774579
38333352
29699538
35442980
35213814
26034773
39390413
26333864
26113124
31533029
30949523
25699258
26768567
27649367
26814881
26811818
17214074
26430185
29224541
31398316
31232266
29077354
26814877
28573624
30386807
25382685
25654613
28878074
29153266
26381373
28404864
26251324
31381606
27008735
33593215
28482272
30318335
28653456
26375715
27197552
20587179
25719681
34464933
36843943
31356611
29303554
26902287
30307845
26874083
26470536
31428198
15047846
29054555
26923959
29206908
25633300
29340221
9988177
30032267
35875058
26319591
34261572
36069549
37084479
30712765
27226206
34481336
26060289
31111025
32288786
26910462
27521365
28017403
25523781
34345768
31526416
26079309
25647314
40419736
34357535
26611775
40160349
38333360
28061463
39481641
32206696
28379487
26739425
33495861
26826143
37848269
25961811
36682365
29140769
28438127
29047428
39270687
25999614
31194734
26550674
25737806
32080194
30485311
25836923
25455323
35617976
34593911
26079150
17940950
25888981
23236527
34645620
25878792
38158300
36065768
28573612
21122234
37727795
28396467
25642357
31494017
25497512
25880584
26302646
25285105
25644561
34130652
27524644
32525568
26298893
25712149
35135227
28518036
27332915
27332913
32222211
30165875
26557443
25385474
25183574
26259312
25140950
28890666
25414384
38043556
38052620
31492688
25259537
25251632
38279760
39012096
30149038
25679971
25367568
27499193
25840443
25831417
30701070
35336986
34274417
31494016
25140871
32057298
27332916
27332914
26165133
27730381
26485827
38333354
16121689
29860496
31774948
26403694
25685348
25933551
7618000
26016012
25354163
25335794
26492740
26201297
26036105
25366120
26711016
26550528
26116185
25851968
25709119
25435054
25246733
28573623
27640108
25320574
25392362
25456100
36152660
26251391
26903609
26129757
31470987
25611534
25558864
32593319
25636586
25502094
25285380
28588907
27274326
36370718
26470746
26364436
25276664
11597453
31536833
39127058
25874824
25675876
25474982
25294483
26774254
28281905
30104048
26301357
26056238
26030635
25527679
25510898
25806936
25189614
25105183
24864345
29989094
31033589
28237443
28011909
26738827
25498741
25213844
28024952
36570591
26575389
29462138
17940977
37967326
28094207
26134358
25963484
33745916
25138973
25079231
26349549
34242761
40207235
27482807
26991501
35337896
35654449
28547954
26917593
15569802
30527407
25433619
25260235
32895217
40251725
25712549
25424098
25160984
28493945
33566817
25412069
26740847
36889222
25536426
25409262
25398779
25222463
25749064
25909114
30047373
26582958
25262343
25356606
27296694
34537503
31036880
27499785
25376638
25619149
37349043
25564904
25564903
33220205
27405359
30724610
35784644
26736011
25564905
30732851
25372854
28665950
25856608
27747916
27425009
31406989
26886141
39693543
28662754
39236738
26148289
26148288
30987343
26653293
39447210
27388584
40258383
30660206
25992180
25503528
26170071
25960211
25647125
25522088
25412064
40476860
30894269
26531030
25964691
25341052
39650698
29982718
25534190
28892501
14505282
28073859
27499080
31484578
25856603
26077070
31611661
29251461
28237251
25833684
25162140
38043557
30970184
29303737
31504036
27429689
38236844
26321189
32320398
30204799
33511390
26679020
25573887
25431367
40155100
26559735
25275331
36609234
26814879
25493980
24575870
25140856
31311112
39939452
27043004
25910638
27493412
26719094
25626220
25555017
25483156
34717580
29033032
27633422
27544899
25467087
25655197
26706716
26076007
26285566
27339995
25225675
30657949
33749746
25350321
37047270
26271407
25856596
21987781
35803293
37392738
26759581
38527467
30208032
36934528
25531344
21987745
32288749
38910371
25377031
31153643
29666200
28624632
25399654
39635525
25474983
32674252
28861075
27303731
27596037
28424108
25369317
29298314
30332421
25396237
30845236
38340738
39408169
26820892
30207757
26376249
35584086
35850699
38049815
28260535
27185252
25956391
26814882
40234051
33822010
25992182
29582761
31215482
30678649
32316923
9988162
27023868
35260458
31953031
26068890
25469847
32130210
25751975
33485369
9126445
26271406
25873576
29138016
38979279
27694364
27190874
26207177
26774636
32563280
38906583
34040931
35320651
28110493
25325785
21987736
33163027
35622847
35584272
27231284
25770172
26702480
25560898
27413095
27670117
31952924
26231550
33432551
38340736
26521699
29162492
27100119
34425392
32266932
28948923
27647377
25952824
26213247
29352230
26153408
31055594
16002313
32772594
26814880
24583123
32301308
25323076
26020407
25929221
29916371
26768557
27522802
29471475
29325025
29142131
26814878
30855742
21987739
26438188
26172225
27707893
6370486
27494600
32020858
7441008
32397625
26752302
31587634
28347706
29260690
26488116
30607244
29249609
34764869
29302150
26507138
38162033
33928412
32004131
32226328
34335620
27732819
33294478
32354371
30053868
31402967
29546106
30626757
26307047
40154517
32183912
29156248
29306614
32461296
32883281
28336155
26234990
25613654
29456826
35866579
29272400
25501666
27405125
26812579
29026397
26552118
33509138
32593318
28353483
25899931
28107867
26923961
27538685
29458832
36197845
25886798
26976486
25597544
30244872
39197555
27509037
36962240
26526888
32289032
25882189
33408171
38379568
27035140
27059272
35544108
9988166
9721531
29788531
32818404
31237909
34819095
27429901
33893144
26451940
31448046
31630396
28701168
25597543
29898719
28518027
35901660
25820063
35493467
30500321
26812466
40295798
39155772
33399856
28223886
33425170
29939318
40143273
6827143
33427132
28294056
30928349
31272985
28084671
25883398
26621948
32718948
33400709
27694085
26768572
25780982
9278608
30285648
32243796
31961292
26655297
27029143
31640841
26059962
26050306
27907013
25558101
33561480
29939303
29922628
32498080
29227420
36854489
25685632
33806086
39852693
25457751
25565023
25910637
31307979
28573614
26218630
8650097
31088551
35189995
29194245
30170343
32421851
29795676
27011342
9988178
29573259
25325294
32031668
32004692
28352651
27974555
29511990
28357917
26139467
26842705
28484179
9988179
25575750
30590901
25972415
28628463
27637475
34484210
21987780
28505570
30281637
32214474
26299853
38181864
26669028
26740844
38333356
26289977
26888339
26633787
25711592
33751449
28368541
32336281
26768569
37379580
28368541
32214443
26027482
25402496
27112368
25838631
20878400
26812146
29199040
25642360
35781098
25830322
36592667
26740836
25321072
28879142
28779833
26391140
37678428
25971383
25971381
25810214
28918539
25525042
31776287
29500882
26475282
34780288
11686289
33253169
26468532
27046271
28403229
29872043
32837995
29533988
28725019
27095300
35720797
31766548
31080016
25533525
28073857
27734858
26930627
32740063
37897022
25585757
27284977
30182666
28331098
35966804
25523968
38734010
26338786
25856072
35033102
29498743
25605105
31428830
30060231
30657940
28506274
30928435
33763217
30921383
31315955
34869800
26201298
34493348
27391891
31402964
30156216
27846221
26471197
26983037
26484940
26557543
26365734
25120913
27726104
34424896
36406413
34458913
32437345
32135218
25362763
31829919
39467415
29593278
30021890
23045629
33101294
27001363
28163730
26003000
34064480
31037168
38217874
32284269
29432085
28237252
39681907
29764104
32559157
26079313
30753437
28123860
30940125
32598619
34484200
26064785
37018917
25987158
35171261
26177537
26585243
38526137
25387576
27505186
37349033
27754529
26691130
25764372
40071494
35397349
31531227
27454885
25742383
25378723
26917592
26653137
30145180
33722089
26330663
27909068
25544306
36817425
33780452
29032747
28265486
9988171
34808084
31529934
27216169
39585638
26512988
29766839
27490282
26813721
32611400
37554890
28501359
26587177
27579053
26330281
29281112
26827518
119124
35303426
25214632
30505027
27912126
26106080
25910510
12698920
25919348
11300932
30496177
28636444
29202089
33411835
26343011
32917162
31402963
36221293
34228758
25943199
31142389
31802320
28250002
26407385
25731139
31027659
26038502
27910805
35192720
29847593
35836283
15896665
28651650
37847703
37737753
15893559
38113241
30765243
26811980
25275333
29200525
25814620
27243817
26421761
25763588
37404281
34380729
32455764
27910909
25941333
27587631
17940947
34111220
30095866
25262626
28262699
25914830
25595637
570088
14593476
17940942
18199658
34834992
29253164
39480209
25550396
28377005
9185597
35153844
25886400
34626109
25705218
26399855
28525748
25769989
28094208
26355323
30513600
32093984
29073992
28041818
29128378
25132130
29134435
26041706
33396288
35259154
38045158
23255795
25742465
9988169
9988163
21413301
28663587
27593704
26956605
26355422
25997608
25837242
25299605
26367243
26135588
32931778
27443613
31125846
27366976
9988182
24942569
29020340
28434944
36754965
26703716
26767162
26431829
30747796
35526990
28610940
26559148
25987157
32340737
39248591
30431424
37649068
30587835
29289664
33596516
29049274
26525597
36310868
32275805
31156079
31262589
23115355
26485015
34160999
26325242
34364102
11485406
29869602
30781518
35745509
26359111
23702199
17940976
30395872
26061502
28345293
25347780
31958389
27051001
20211898
38484056
37477257
30041831
16848640
25657996
21987750
27295878
12502822
29955852
27571899
31207426
35298901
38556051
28216187
23170174
21362405
31887664
17940948
37186162
40301432
27459988
25575618
36100578
28879148
28431862
27804911
38333361
28806109
28050868
27357339
26872824
30900978
32097110
29511141
28642489
24526742
36288690
25833863
32269120
25699182
33801811
39137054
32850587
26996399
26370206
36329989
27191621
26038505
30476250
15522446
34400019
28376850
39027897
31049389
31310231
38526081
26446739
37904982
31967527
31572701
36171293
27455065
30176274
26650630
37953736
27698277
32367066
30869021
28094110
31341272
27057583
29297366
29167287
28690565
27777926
33965545
38319964
26792152
26424572
12698919
30195490
25496121
25473056
28011922
9614872
27746072
29017587
26934220
28338749
9988176
25629663
36158132
25814063
28951472
32373552
27470105
29135337
35120176
25755674
32479821
25950255
26180836
28520958
30779611
26641267
21571728
37021830
23670573
30192980
36691393
39320066
27490565
27471321
34986351
33734027
37529252
33630249
16809331
36313151
29359450
26908739
39727423
26914633
26500929
26787609
9988156
25503923
33217357
34175537
33803988
29757706
25412065
25266153
25699183
25522340
30333617
28573632
28177658
30934980
25590682
15288821
31231516
26815716
29269191
25989163
25955403
25892315
33558836
26175035
27274594
36516078
32871072
19023410
27209148
36315609
35462550
29237401
11526161
36756492
28240256
9988181
36567020
29481881
27509685
29230614
34176549
29049279
26740850
29635864
27254016
27249532
25730332
10202932
30453886
26390343
26158352
30981563
29595573
32798602
30126221
34015403
31401969
25974635
25522090
26590092
25423458
25522091
37641041
17194485
34368739
34661889
23813435
27340004
31958390
25303941
27169273
27528741
33806375
27601621
26119838
35872393
35790865
33159858
35972225
30422031
26524478
30290751
25674994
33594388
27984785
26551684
35668397
29020589
34448858
33610938
31173502
32747704
30133337
27801778
31952352
29067875
27083891
14694127
25412070
33917710
29769855
31404272
29168445
31731691
8958175
32425892
28636442
22197674
38250837
26000499
25412067
25340914
26381737
21858240
37442686
29524302
31473342
33498214
39148086
33422421
27465308
28576573
8800808
28531182
31564736
27389046
26356838
33826270
25417101
36467298
31036865
27644171
32997055
32633998
17940978
39585610
34482213
31856146
25040642
20654661
33250896
33652589
25321070
37348509
30389789
26938950
28207062
26589246
17928350
32006630
29939289
25843347
26768568
29691416
39380070
10686031
17940975
27456159
25275332
28615211
32589461
25737782
37477943
32023489
28396469
27990771
34420579
30239838
26798032
26627138
30173956
28215187
18981410
28915404
36906756
22143779
33445537
32572288
26428973
28219991
25786916
32582604
39047313
32430358
31445614
25632956
27632552
31964460
25551595
32234486
31002597
32682926
36799826
28780120
9728532
2749110
26957967
14639531
9988191
31324500
27479005
31730397
30828672
39212633
31917781
37347066
35813519
33709142
24815087
26963195
34535490
25503921
33953444
32361744
33175278
38458540
26648918
35229055
32767983
25426834
33544772
35435345
28371424
29457711
37541721
27177575
31072653
26207646
25914907
36906747
16839637
28690117
28636448
29155670
39417068
33222018
27412684
29207450
37355438
27807010
27009319
25343427
26404403
26075140
25473261
30408747
33593971
31101988
32925964
26511850
28570857
8067102
27458576
33210457
31241247
34684215
28744433
30430752
23319647
17491360
9988157
27455307
27670273
34372693
34531275
30779612
40137826
30666925
25749536
31144684
25844070
25719680
25171469
25445348
16595665
14639530
7647744
28839316
28721176
27558850
40467089
8852904
26526482
15661137
36331778
7646952
26865684
25879897
25480136
25313927
39772117
23585686
38908818
31951615
28132865
27350309
25503922
31581162
31917783
31382972
25133433
27784275
25340986
9480303
27833001
27956578
40101777
37691146
29698521
14691739
25392051
35544244
15049337
25504237
38778293
37243077
28303239
25921597
37728342
26759520
24829285
25344714
25438402
8593345
29924324
37290053
15357905
30777297
30629372
30394230
28684024
27125037
32117225
34484156
26820056
27813879
27030992
30474222
25701855
14579469
8800793
32447964
39110827
27707924
25904476
12916393
38035334
37903937
35531799
28854136
26472120
26480954
29616631
27488940
25843598
11428235
32467476
37604181
23638738
10088344
9988155
23001480
39326870
31698131
25737805
20671394
21987746
27324657
38552653
15624463
32959767
29781359
33497162
31899715
25928238
26038397
33078134
32017677
25856255
36116678
27215960
26910222
25207553
9716990
37596837
36563700
32528613
32195130
28636446
26668751
25412068
30470903
25659927
37683615
36041834
28929557
28381540
33826274
25950864
30851470
18353943
16113813
35612956
35409264
37619887
37539138
15565481
32213610
39474231
22067423
30636388
17122427
27942840
40495821
35609629
36255647
25551317
26811299
24411330
30790057
31408859
32075939
34950405
28416172
39162435
39137059
16284554
35145590
31073783
32255180
20854058
26013751
17725815
9988183
32194271
30038008
25795644
26679622
33156777
34724637
24860690
26746141
19934980
24101284
26403717
35471129
37811021
37116926
35476298
35136467
26419541
21666792
39894818
30735879
34011616
33647492
34696295
26106863
38840602
27815125
27386834
31319234
34490538
39384113
38897642
33591934
38648254
38446100
35653650
28854138
27217167
26740851
26350325
28721308
22511048
34929645
38986863
23623262
21536871
37433953
37055679
23487292
33427989
23313468
32643426
33271964
28826426
25719679
40097040
33780159
31965598
27456158
25391486
30639295
31820290
7677292
36637468
37087041
38756294
31376558
32046516
23428140
32841291
34882617
25210981
37433938
25494457
11263418
39284977
34858309
31918776
30930840
22544476
16157019
21987767
22448291
23785035
29492575
26915248
25688348
34350056
30321679
30541860
31092576
39596786
38602895
34221597
36158936
32729752
28084912
26720321
17948179
23889138
39606628
25231059
25484896
39538004
34214118
36721499
37899225
34646006
27462029
25503920
38253924
39480206
35365724
34429168
33947707
29980383
29350151
38635386
6277107
30092466
23835507
38728760
36105897
20664301
23943318
17572860
27378681
37301800
23232018
21441733
36284560
36159029
33073717
33824944
35457585
34808076
34368503
31760421
31438546
29607097
30550666
26598570
26487710
32630454
25963956
31961858
27811840
27068809
26542037
26158186
26022703
25891979
25590683
40263451
37779755
31059213
33737257
15460155
36690947
38468651
21928119
24820423
36478911
33957282
39625296
34529962
27396613
29545219
21301994
21510229
10924796
27649747
38371086
29622822
26840485
3799246
27280712
26381238
14633608
31806372
34448080
28890191
26069848
20953846
11599448
22421297
39650571
28000129
31849815
22418581
34678873
26768570
39970604
37198669
26576160
26000821
23728500
27035168
27386933
31821493
30407513
36633680
32946918
32324070
39487845
33209537
26186024
31026832
37696447
36330427
33643744
34863464
27379077
26798338
33740757
35694078
40453290
33107953
31429123
21691896
38992174
38874234
38200247
39959900
38581838
25299790
22591810
19679848
24509952
32357317
30893282
24800360
17676455
28852031
22650096
40303885
33404870
12740500
20074964
28630358
19390586
36603010
32020298
30485188
35633491
26382184
24506244
39356981
35648213
27153171
37467955
24522759
31370025
17128834
6258554
1997893
31384731
26132899
21492728
26342208
37680933
1839542
35169869
33448302
25792344
39511423
35660669
20847924
32322997
26225926
29492576
19156484
3031905
38031082
2489586
25959160
7269619
28791520
35765554
31037639
30245876
37495098
28231247
28243810
39417149
26654178
23892444
23397566
31488108
29790147
24718963
34664702
31382072
32750512
23467249
23440371
38901374
32257714
18278575
30357597
23390981
11222689
39166279
31410771
29932377
24522761
31003227
23941907
25654239
27390018
33536172
33483758
22743810
40361787
34244738
31446443
31104606
30478485
29155672
28830111
28805464
27848225
27314652
39450189
38372845
33068122
39805421
31411012
9988170
32532366
32134908
30779427
30231046
29239551
29072886
27032458
26913314
37046227
35636052
35248351
34974335
33789948
33743850
33330759
30277167
28277450
25019459
32707049
28549145
40315243
26537445
19295201
30708390
28400228
24785397
17041512
7716928
26517777
38340225
35958071
27349469
32181172
40251448
38662631
34373461
27806049
35004357
33517846
32792417
32214381
31578975
29155654
26229222
26070273
15595257
21848440
28024977
39876727
27389463
25412066
36285663
30540147
30319027
38878895
14633609
27244464
31669535
18638769
26761904
35437927
30251075
20013278
19734882
36951979
39455362
25108289
23390486
34498207
33294770
20530383
29632654
29305758
27756489
38441628
9988193
9988161
17928356
36109697
34518161
34333479
31756500
28012890
11739705
39842260
35513728
31903348
29949011
29346831
32415024
26805688
31723544
24040779
31294451
16247650
1559940
38969072
35026606
34973652
40118378
39032638
9988197
37597593
24667584
31614373
24326253
35458510
31773310
28929378
29506250
15854270
33497159
32956133
27436212
38628520
15757552
29618119
32476599
27418576
17522194
28729706
38279804
29102748
27054797
35999410
15249592
27226870
25815346
14694131
16314560
33992206
32585386
33672022
37441397
37165711
34774808
25722412
33755619
30928594
37638173
22876185
35550847
39203955
40078942
17940949
37207724
28781914
25269046
38333351
33091054
39130984
35843582
20169772
17290087
21987778
33331958
40206755
36843801
36826162
30523540
32372361
29541885
40020235
25414499
35750930
24232672
33343866
31102006
25934064
40445007
37308728
27195449
27071924
19846529
14718087
37685340
19035711
31739456
35506948
30050523
28695354
27321961
34286768
27448196
7885673
22135549
38238178
31761975
26928728
23107165
26101506
28938497
34826821
38954061
38557894
33856326
31912355
32442968
30345197
37178910
35784941
29873765
35384693
25403915
14711361
27757914
34555577
30413159
27751640
27057216
39964167
21941814
17428868
21529875
26523283
20198110
31300330
29660038
9766330
36902247
27365967
27106888
7761015
31069562
30239862
24522005
26115472
33493959
32352893
34471205
27625894
22516548
22861194
29312814
30638547
27895360
10627144
34217006
26136147
36168547
34816154
32468986
31790420
31548015
26671958
26498034
26135589
25694094
25674993
25522089
34072174
32566261
32546587
32431119
32035689
31784341
27959626
27398863
38439905
35076655
34178918
25719682
27094387
27531847
25282746
35850705
25840045
12050398
12350354
39193478
22644888
32565622
17229700
27181584
32943913
19325503
35722528
37689359
23790470
22327696
35618916
26584224
39911058
38340782
38086402
37739191
28915377
27619056
33727317
34125504
30918549
25321071
9988168
24159443
11598619
33513567
26601606
16982079
37993942
35085236
35025726
34041346
