Source,Relation,Target
F11,involved_in(DrugBank),Aprotinin Action Pathway
F9,involved_in(DrugBank),Aprotinin Action Pathway
F2,involved_in(DrugBank),Aprotinin Action Pathway
F5,involved_in(DrugBank),Aprotinin Action Pathway
FGG,involved_in(DrugBank),Aprotinin Action Pathway
F3,involved_in(DrugBank),Aprotinin Action Pathway
F2,involved_in(DrugBank),Vitamin K Metabolism
KLKB1,involved_in(DrugBank),Coagulation
F11,involved_in(DrugBank),Coagulation
F9,involved_in(DrugBank),Coagulation
F2,involved_in(DrugBank),Coagulation
F5,involved_in(DrugBank),Coagulation
FGG,involved_in(DrugBank),Coagulation
F3,involved_in(DrugBank),Coagulation
ATP1A1,involved_in(DrugBank),Felodipine Action Pathway
ATP2A2,involved_in(DrugBank),Felodipine Action Pathway
PLN,involved_in(DrugBank),Felodipine Action Pathway
PRKACA,involved_in(DrugBank),Felodipine Action Pathway
AGT,involved_in(DrugBank),Irbesartan Action Pathway
ACE,involved_in(DrugBank),Irbesartan Action Pathway
HPRT1,involved_in(DrugBank),Mercaptopurine Metabolism Pathway
RAC1,involved_in(DrugBank),Mercaptopurine Metabolism Pathway
ATP1A1,involved_in(DrugBank),Procainamide (Antiarrhythmic) Action Pathway
ATP2A2,involved_in(DrugBank),Procainamide (Antiarrhythmic) Action Pathway
PLN,involved_in(DrugBank),Procainamide (Antiarrhythmic) Action Pathway
PRKACA,involved_in(DrugBank),Procainamide (Antiarrhythmic) Action Pathway
HSPA5,involved_in(DrugBank),Ibuprofen Metabolism Pathway
PPIB,involved_in(DrugBank),Ibuprofen Metabolism Pathway
SDF2L1,involved_in(DrugBank),Ibuprofen Metabolism Pathway
ATP1A1,involved_in(DrugBank),Nitrendipine Action Pathway
ATP2A2,involved_in(DrugBank),Nitrendipine Action Pathway
PLN,involved_in(DrugBank),Nitrendipine Action Pathway
PRKACA,involved_in(DrugBank),Nitrendipine Action Pathway
ATP1A1,involved_in(DrugBank),Tocainide Action Pathway
ATP2A2,involved_in(DrugBank),Tocainide Action Pathway
PLN,involved_in(DrugBank),Tocainide Action Pathway
PRKACA,involved_in(DrugBank),Tocainide Action Pathway
ATP1A1,involved_in(DrugBank),Isoprenaline Action Pathway
ATP2A2,involved_in(DrugBank),Isoprenaline Action Pathway
PLN,involved_in(DrugBank),Isoprenaline Action Pathway
PRKACA,involved_in(DrugBank),Isoprenaline Action Pathway
ATP1A1,involved_in(DrugBank),Diphenoxylate Action Pathway
ATP1A1,involved_in(DrugBank),Arbutamine Action Pathway
ATP2A2,involved_in(DrugBank),Arbutamine Action Pathway
PLN,involved_in(DrugBank),Arbutamine Action Pathway
PRKACA,involved_in(DrugBank),Arbutamine Action Pathway
BTK,involved_in(DrugBank),Fc Epsilon Receptor I Signaling in Mast Cells
SYK,involved_in(DrugBank),Fc Epsilon Receptor I Signaling in Mast Cells
RAC1,involved_in(DrugBank),Fc Epsilon Receptor I Signaling in Mast Cells
AKT1,involved_in(DrugBank),Fc Epsilon Receptor I Signaling in Mast Cells
TNF,involved_in(DrugBank),Fc Epsilon Receptor I Signaling in Mast Cells
ATP1A1,involved_in(DrugBank),Nifedipine Action Pathway
ATP2A2,involved_in(DrugBank),Nifedipine Action Pathway
PLN,involved_in(DrugBank),Nifedipine Action Pathway
PRKACA,involved_in(DrugBank),Nifedipine Action Pathway
ATP1A1,involved_in(DrugBank),Amiodarone Action Pathway
ATP2A2,involved_in(DrugBank),Amiodarone Action Pathway
PLN,involved_in(DrugBank),Amiodarone Action Pathway
PRKACA,involved_in(DrugBank),Amiodarone Action Pathway
ATP1A1,involved_in(DrugBank),Carvedilol Action Pathway
ATP2A2,involved_in(DrugBank),Carvedilol Action Pathway
PLN,involved_in(DrugBank),Carvedilol Action Pathway
PRKACA,involved_in(DrugBank),Carvedilol Action Pathway
ATP1A1,involved_in(DrugBank),Desipramine Action Pathway
ATP1A1,involved_in(DrugBank),Chloroprocaine Action Pathway
ATP1A1,involved_in(DrugBank),Escitalopram Action Pathway
ACE,involved_in(DrugBank),Rescinnamine Action Pathway
AGT,involved_in(DrugBank),Rescinnamine Action Pathway
ATP1A1,involved_in(DrugBank),Naloxone Action Pathway
ATP1A1,involved_in(DrugBank),Acebutolol Action Pathway
ATP2A2,involved_in(DrugBank),Acebutolol Action Pathway
PLN,involved_in(DrugBank),Acebutolol Action Pathway
PRKACA,involved_in(DrugBank),Acebutolol Action Pathway
ATP2A2,involved_in(DrugBank),Flecainide Action Pathway
ATP1A1,involved_in(DrugBank),Flecainide Action Pathway
PLN,involved_in(DrugBank),Flecainide Action Pathway
PRKACA,involved_in(DrugBank),Flecainide Action Pathway
ACE,involved_in(DrugBank),Captopril Action Pathway
AGT,involved_in(DrugBank),Captopril Action Pathway
ATP1A1,involved_in(DrugBank),Nadolol Action Pathway
ATP2A2,involved_in(DrugBank),Nadolol Action Pathway
PLN,involved_in(DrugBank),Nadolol Action Pathway
PRKACA,involved_in(DrugBank),Nadolol Action Pathway
ATP1A1,involved_in(DrugBank),Dezocine Action Pathway
ATP1A1,involved_in(DrugBank),Levobunolol Action Pathway
ATP2A2,involved_in(DrugBank),Levobunolol Action Pathway
PLN,involved_in(DrugBank),Levobunolol Action Pathway
PRKACA,involved_in(DrugBank),Levobunolol Action Pathway
ATP1A1,involved_in(DrugBank),Metipranolol Action Pathway
ATP2A2,involved_in(DrugBank),Metipranolol Action Pathway
PLN,involved_in(DrugBank),Metipranolol Action Pathway
PRKACA,involved_in(DrugBank),Metipranolol Action Pathway
ATP1A1,involved_in(DrugBank),Levomethadyl Acetate Action Action Pathway
TUBA1B,involved_in(DrugBank),Paclitaxel Action Pathway
ABCB1,involved_in(DrugBank),Paclitaxel Action Pathway
TUBA1B,involved_in(DrugBank),Docetaxel Action Pathway
ABCB1,involved_in(DrugBank),Docetaxel Action Pathway
JAK2,involved_in(DrugBank),Dasatinib Inhibition of BCR-ABL
MTOR,involved_in(DrugBank),Dasatinib Inhibition of BCR-ABL
BAD,involved_in(DrugBank),Dasatinib Inhibition of BCR-ABL
TP53,involved_in(DrugBank),Dasatinib Inhibition of BCR-ABL
MYC,involved_in(DrugBank),Dasatinib Inhibition of BCR-ABL
EGFR,involved_in(DrugBank),Panitumumab Action Pathway
ATP1A1,involved_in(DrugBank),Bevantolol Action Pathway
ATP2A2,involved_in(DrugBank),Bevantolol Action Pathway
PLN,involved_in(DrugBank),Bevantolol Action Pathway
PRKACA,involved_in(DrugBank),Bevantolol Action Pathway
ATP1A1,involved_in(DrugBank),Practolol Action Pathway
ATP2A2,involved_in(DrugBank),Practolol Action Pathway
PLN,involved_in(DrugBank),Practolol Action Pathway
PRKACA,involved_in(DrugBank),Practolol Action Pathway
ACE,involved_in(DrugBank),Cilazapril Action Pathway
AGT,involved_in(DrugBank),Cilazapril Action Pathway
ACE,involved_in(DrugBank),Cilazapril Metabolism Pathway
AGT,involved_in(DrugBank),Forasartan Action Pathway
ACE,involved_in(DrugBank),Forasartan Action Pathway
ATP1A1,involved_in(DrugBank),Hartnup Disorder
ATP1A1,involved_in(DrugBank),Lysinuric Protein Intolerance
ACE,involved_in(DrugBank),Spirapril Action Pathway
AGT,involved_in(DrugBank),Spirapril Action Pathway
ACE,involved_in(DrugBank),Spirapril Metabolism Pathway
ATP1A1,involved_in(DrugBank),Penbutolol Action Pathway
ATP2A2,involved_in(DrugBank),Penbutolol Action Pathway
PLN,involved_in(DrugBank),Penbutolol Action Pathway
PRKACA,involved_in(DrugBank),Penbutolol Action Pathway
SPTLC1,involved_in(DrugBank),Sphingolipid Metabolism
SPHK2,involved_in(DrugBank),Sphingolipid Metabolism
UGCG,involved_in(DrugBank),Sphingolipid Metabolism
SPTLC1,involved_in(DrugBank),Gaucher Disease
SPHK2,involved_in(DrugBank),Gaucher Disease
UGCG,involved_in(DrugBank),Gaucher Disease
PTGDS,involved_in(DrugBank),Magnesium Salicylate Action Pathway
PTGDS,involved_in(DrugBank),Trisalicylate-Choline Action Pathway
PTGDS,involved_in(DrugBank),Antrafenine Action Pathway
ATP1A1,involved_in(DrugBank),Ethylmorphine Action Pathway
ATP1A1,involved_in(DrugBank),Carfentanil Action Pathway
ATP1A1,involved_in(DrugBank),Oxprenolol Action Pathway
ATP2A2,involved_in(DrugBank),Oxprenolol Action Pathway
PLN,involved_in(DrugBank),Oxprenolol Action Pathway
PRKACA,involved_in(DrugBank),Oxprenolol Action Pathway
UGDH,involved_in(DrugBank),Galactosemia III
ALDOA,involved_in(DrugBank),Glucose-6-phosphate Dehydrogenase Deficiency
CAD,involved_in(DrugBank),beta-Ureidopropionase Deficiency
DHODH,involved_in(DrugBank),beta-Ureidopropionase Deficiency
TYMS,involved_in(DrugBank),beta-Ureidopropionase Deficiency
CAD,involved_in(DrugBank),Dihydropyrimidinase Deficiency
DHODH,involved_in(DrugBank),Dihydropyrimidinase Deficiency
TYMS,involved_in(DrugBank),Dihydropyrimidinase Deficiency
GAA,involved_in(DrugBank),Galactosemia
PTGDS,involved_in(DrugBank),Tiaprofenic Acid Action Pathway
ALDOA,involved_in(DrugBank),Ribose-5-phosphate Isomerase Deficiency
CAD,involved_in(DrugBank),UMP Synthase Deficiency (Orotic Aciduria)
DHODH,involved_in(DrugBank),UMP Synthase Deficiency (Orotic Aciduria)
TYMS,involved_in(DrugBank),UMP Synthase Deficiency (Orotic Aciduria)
ALDOA,involved_in(DrugBank),Fructosuria
TPI1,involved_in(DrugBank),Fructosuria
ALDOA,involved_in(DrugBank),"Fructose Intolerance, Hereditary"
TPI1,involved_in(DrugBank),"Fructose Intolerance, Hereditary"
ALDOA,involved_in(DrugBank),"Glycogenosis, Type IC"
TPI1,involved_in(DrugBank),"Glycogenosis, Type IC"
GAPDH,involved_in(DrugBank),"Glycogenosis, Type IC"
PC,involved_in(DrugBank),"Glycogenosis, Type IC"
ALDOA,involved_in(DrugBank),"Glycogenosis, Type IA. Von Gierke Disease"
TPI1,involved_in(DrugBank),"Glycogenosis, Type IA. Von Gierke Disease"
GAPDH,involved_in(DrugBank),"Glycogenosis, Type IA. Von Gierke Disease"
PC,involved_in(DrugBank),"Glycogenosis, Type IA. Von Gierke Disease"
ALDOA,involved_in(DrugBank),Fanconi-Bickel Syndrome
TPI1,involved_in(DrugBank),Fanconi-Bickel Syndrome
GAPDH,involved_in(DrugBank),Fanconi-Bickel Syndrome
CNDP1,involved_in(DrugBank),GABA-Transaminase Deficiency
CNDP1,involved_in(DrugBank),Ureidopropionase Deficiency
PC,involved_in(DrugBank),"Primary Hyperoxaluria II, PH2"
DLAT,involved_in(DrugBank),"Primary Hyperoxaluria II, PH2"
PDHB,involved_in(DrugBank),"Primary Hyperoxaluria II, PH2"
SI,involved_in(DrugBank),Glycogen Synthetase Deficiency
UGDH,involved_in(DrugBank),Glycogen Synthetase Deficiency
SI,involved_in(DrugBank),"Glycogenosis, Type III. Cori Disease, Debrancher Glycogenosis"
UGDH,involved_in(DrugBank),"Glycogenosis, Type III. Cori Disease, Debrancher Glycogenosis"
SPTLC1,involved_in(DrugBank),Metachromatic Leukodystrophy (MLD)
SPHK2,involved_in(DrugBank),Metachromatic Leukodystrophy (MLD)
UGCG,involved_in(DrugBank),Metachromatic Leukodystrophy (MLD)
UGDH,involved_in(DrugBank),Galactosemia II (GALK)
SI,involved_in(DrugBank),Mucopolysaccharidosis VI. Sly Syndrome
UGDH,involved_in(DrugBank),Mucopolysaccharidosis VI. Sly Syndrome
SI,involved_in(DrugBank),Sucrase-Isomaltase Deficiency
UGDH,involved_in(DrugBank),Sucrase-Isomaltase Deficiency
SPTLC1,involved_in(DrugBank),Fabry Disease
SPHK2,involved_in(DrugBank),Fabry Disease
UGCG,involved_in(DrugBank),Fabry Disease
SPTLC1,involved_in(DrugBank),Krabbe Disease
SPHK2,involved_in(DrugBank),Krabbe Disease
UGCG,involved_in(DrugBank),Krabbe Disease
SI,involved_in(DrugBank),"Glycogenosis, Type IV. Amylopectinosis, Anderson Disease"
UGDH,involved_in(DrugBank),"Glycogenosis, Type IV. Amylopectinosis, Anderson Disease"
SI,involved_in(DrugBank),"Glycogenosis, Type VI. Hers Disease"
UGDH,involved_in(DrugBank),"Glycogenosis, Type VI. Hers Disease"
PTGDS,involved_in(DrugBank),Leukotriene C4 Synthesis Deficiency
PTGDS,involved_in(DrugBank),Lornoxicam Action Pathway
ALDOA,involved_in(DrugBank),Transaldolase Deficiency
GAPDH,involved_in(DrugBank),Mitochondrial Electron Transport Chain
CREB1,involved_in(DrugBank),Excitatory Neural Signalling Through 5-HTR 4 and Serotonin
AKT1,involved_in(DrugBank),Lysophosphatidic Acid LPA4 Signalling
AKT1,involved_in(DrugBank),Lysophosphatidic Acid LPA5 Signalling
CREB1,involved_in(DrugBank),Excitatory Neural Signalling Through 5-HTR 6 and Serotonin
CREB1,involved_in(DrugBank),Intracellular Signalling Through Histamine H2 Receptor and Histamine
AKT1,involved_in(DrugBank),Lysophosphatidic Acid LPA1 Signalling
AKT1,involved_in(DrugBank),Lysophosphatidic Acid LPA2 Signalling
AKT1,involved_in(DrugBank),Lysophosphatidic Acid LPA6 Signalling
CREB1,involved_in(DrugBank),Excitatory Neural Signalling Through 5-HTR 7 and Serotonin
CREB1,involved_in(DrugBank),Intracellular Signalling Through FSH Receptor and Follicle Stimulating Hormone
ATP1A1,involved_in(DrugBank),Blue Diaper Syndrome
ATP1A1,involved_in(DrugBank),Cystinuria
PDHB,involved_in(DrugBank),Pyruvate Dehydrogenase Deficiency (E3)
DLAT,involved_in(DrugBank),Pyruvate Dehydrogenase Deficiency (E3)
PC,involved_in(DrugBank),Pyruvate Dehydrogenase Deficiency (E3)
ACO2,involved_in(DrugBank),Pyruvate Dehydrogenase Deficiency (E3)
PDHB,involved_in(DrugBank),Pyruvate Dehydrogenase Deficiency (E2)
DLAT,involved_in(DrugBank),Pyruvate Dehydrogenase Deficiency (E2)
PC,involved_in(DrugBank),Pyruvate Dehydrogenase Deficiency (E2)
ACO2,involved_in(DrugBank),Pyruvate Dehydrogenase Deficiency (E2)
ATP1A1,involved_in(DrugBank),Lactose Degradation
ATP1A1,involved_in(DrugBank),Lactose Intolerance
ATP1A1,involved_in(DrugBank),Nebivolol Action Pathway
ATP2A2,involved_in(DrugBank),Nebivolol Action Pathway
PLN,involved_in(DrugBank),Nebivolol Action Pathway
PRKACA,involved_in(DrugBank),Nebivolol Action Pathway
JAK2,involved_in(DrugBank),Nilotinib Inhibition of BCR-ABL
MTOR,involved_in(DrugBank),Nilotinib Inhibition of BCR-ABL
BAD,involved_in(DrugBank),Nilotinib Inhibition of BCR-ABL
TP53,involved_in(DrugBank),Nilotinib Inhibition of BCR-ABL
MYC,involved_in(DrugBank),Nilotinib Inhibition of BCR-ABL
ATP1A1,involved_in(DrugBank),Alvimopan Action Pathway
JAK2,involved_in(DrugBank),Bosutinib Inhibition of BCR-ABL
MTOR,involved_in(DrugBank),Bosutinib Inhibition of BCR-ABL
BAD,involved_in(DrugBank),Bosutinib Inhibition of BCR-ABL
TP53,involved_in(DrugBank),Bosutinib Inhibition of BCR-ABL
MYC,involved_in(DrugBank),Bosutinib Inhibition of BCR-ABL
ATP1A1,involved_in(DrugBank),Bopindolol Action Pathway
ATP2A2,involved_in(DrugBank),Bopindolol Action Pathway
PLN,involved_in(DrugBank),Bopindolol Action Pathway
PRKACA,involved_in(DrugBank),Bopindolol Action Pathway
ATP1A1,involved_in(DrugBank),Bupranolol Action Pathway
ATP2A2,involved_in(DrugBank),Bupranolol Action Pathway
PLN,involved_in(DrugBank),Bupranolol Action Pathway
PRKACA,involved_in(DrugBank),Bupranolol Action Pathway
ACE,involved_in(DrugBank),Temocapril Metabolism Pathway
ACE,involved_in(DrugBank),Temocapril Action Pathway
AGT,involved_in(DrugBank),Temocapril Action Pathway
JAK2,involved_in(DrugBank),Ponatinib Inhibition of BCR-ABL
MTOR,involved_in(DrugBank),Ponatinib Inhibition of BCR-ABL
BAD,involved_in(DrugBank),Ponatinib Inhibition of BCR-ABL
TP53,involved_in(DrugBank),Ponatinib Inhibition of BCR-ABL
MYC,involved_in(DrugBank),Ponatinib Inhibition of BCR-ABL
JAK2,involved_in(DrugBank),Bafetinib Inhibition of BCR-ABL
MTOR,involved_in(DrugBank),Bafetinib Inhibition of BCR-ABL
BAD,involved_in(DrugBank),Bafetinib Inhibition of BCR-ABL
TP53,involved_in(DrugBank),Bafetinib Inhibition of BCR-ABL
MYC,involved_in(DrugBank),Bafetinib Inhibition of BCR-ABL
PIK3C3,involved_in(DrugBank),Joubert Syndrome
BECN1,involved_in(DrugBank),Joubert Syndrome
PIKFYVE,involved_in(DrugBank),Joubert Syndrome
FIG4,involved_in(DrugBank),Joubert Syndrome
INPP5E,involved_in(DrugBank),Joubert Syndrome
ERBB2,involved_in(DrugBank),Joubert Syndrome
PTEN,involved_in(DrugBank),Joubert Syndrome
PIK3C3,involved_in(DrugBank),Phosphatidylinositol Phosphate Metabolism
BECN1,involved_in(DrugBank),Phosphatidylinositol Phosphate Metabolism
PIKFYVE,involved_in(DrugBank),Phosphatidylinositol Phosphate Metabolism
FIG4,involved_in(DrugBank),Phosphatidylinositol Phosphate Metabolism
INPP5E,involved_in(DrugBank),Phosphatidylinositol Phosphate Metabolism
ERBB2,involved_in(DrugBank),Phosphatidylinositol Phosphate Metabolism
PTEN,involved_in(DrugBank),Phosphatidylinositol Phosphate Metabolism
