Source,Relation,Target
ITGB1,involved_in(Reactome),Mechanical load activates signaling by PIEZO1 and integrins in osteocytes
ITGB1,involved_in(Reactome),"Turbulent (oscillatory, disturbed) flow shear stress activates signaling by PIEZO1 and integrins in endothelial cells"
ITGB1,involved_in(Reactome),Response of endothelial cells to shear stress
ITGB5,involved_in(Reactome),Cross-presentation of particulate exogenous antigens (phagosomes)
ITGB5,involved_in(Reactome),Antigen processing-Cross presentation
ITGB5,involved_in(Reactome),Adaptive Immune System
ITGB5,involved_in(Reactome),Extracellular matrix organization
ITGB5,involved_in(Reactome),Elastic fibre formation
ITGB5,involved_in(Reactome),Signal Transduction
ITGB5,involved_in(Reactome),Immune System
ITGB5,involved_in(Reactome),Signaling by TGF-beta Receptor Complex
ITGB5,involved_in(Reactome),Molecules associated with elastic fibres
ITGB5,involved_in(Reactome),Integrin cell surface interactions
ITGB5,involved_in(Reactome),TGF-beta receptor signaling activates SMADs
ITGB5,involved_in(Reactome),Syndecan interactions
ITGB5,involved_in(Reactome),Non-integrin membrane-ECM interactions
ITGB5,involved_in(Reactome),ECM proteoglycans
ITGB5,involved_in(Reactome),Muscle contraction
ITGB5,involved_in(Reactome),Smooth Muscle Contraction
ITGB5,involved_in(Reactome),Signaling by TGFB family members
ITGB5,involved_in(Reactome),Class I MHC mediated antigen processing & presentation
JAK1,involved_in(Reactome),Interleukin-6 signaling
JAK1,involved_in(Reactome),MAPK3 (ERK1) activation
JAK1,involved_in(Reactome),RAF-independent MAPK1/3 activation
JAK1,involved_in(Reactome),MAPK1 (ERK2) activation
JAK1,involved_in(Reactome),ISG15 antiviral mechanism
JAK1,involved_in(Reactome),Antiviral mechanism by IFN-stimulated genes
JAK1,involved_in(Reactome),Interleukin-7 signaling
JAK1,involved_in(Reactome),Cytokine Signaling in Immune system
JAK1,involved_in(Reactome),Signal Transduction
JAK1,involved_in(Reactome),Disease
JAK1,involved_in(Reactome),Immune System
JAK1,involved_in(Reactome),Interleukin-12 family signaling
JAK1,involved_in(Reactome),Signaling by Interleukins
JAK1,involved_in(Reactome),Other interleukin signaling
JAK1,involved_in(Reactome),Interleukin-2 family signaling
JAK1,involved_in(Reactome),"Interleukin-3, Interleukin-5 and GM-CSF signaling"
JAK1,involved_in(Reactome),Infectious disease
JAK1,involved_in(Reactome),RAF/MAP kinase cascade
JAK1,involved_in(Reactome),MAPK family signaling cascades
JAK1,involved_in(Reactome),MAPK1/MAPK3 signaling
JAK1,involved_in(Reactome),Interleukin-6 family signaling
JAK1,involved_in(Reactome),Interleukin-10 signaling
JAK1,involved_in(Reactome),Interleukin-4 and Interleukin-13 signaling
JAK1,involved_in(Reactome),IL-6-type cytokine receptor ligand interactions
JAK1,involved_in(Reactome),Interferon gamma signaling
JAK1,involved_in(Reactome),Regulation of IFNG signaling
JAK1,involved_in(Reactome),Interleukin-20 family signaling
JAK1,involved_in(Reactome),Interleukin-15 signaling
JAK1,involved_in(Reactome),Interleukin-35 Signalling
JAK1,involved_in(Reactome),Interleukin-9 signaling
JAK1,involved_in(Reactome),Interleukin-2 signaling
JAK1,involved_in(Reactome),Interleukin-12 signaling
JAK1,involved_in(Reactome),Interleukin-27 signaling
JAK1,involved_in(Reactome),Interleukin-21 signaling
JAK1,involved_in(Reactome),Interferon alpha/beta signaling
JAK1,involved_in(Reactome),Interleukin receptor SHC signaling
JAK1,involved_in(Reactome),Regulation of IFNA/IFNB signaling
JAK1,involved_in(Reactome),Interferon Signaling
JAK1,involved_in(Reactome),Signaling by CSF3 (G-CSF)
JAK1,involved_in(Reactome),Potential therapeutics for SARS
JAK1,involved_in(Reactome),SARS-CoV Infections
JAK1,involved_in(Reactome),SARS-CoV-2 Infection
JAK1,involved_in(Reactome),Inactivation of CSF3 (G-CSF) signaling
JAK1,involved_in(Reactome),SARS-CoV-2 activates/modulates innate and adaptive immune responses
JAK1,involved_in(Reactome),SARS-CoV-2-host interactions
JAK1,involved_in(Reactome),IFNG signaling activates MAPKs
JAK1,involved_in(Reactome),Respiratory Syncytial Virus Infection Pathway
JAK1,involved_in(Reactome),Viral Infection Pathways
JAK1,involved_in(Reactome),Evasion by RSV of host interferon responses
JAK1,involved_in(Reactome),RSV-host interactions
JAK2,involved_in(Reactome),Interleukin-6 signaling
JAK2,involved_in(Reactome),Hemostasis
JAK2,involved_in(Reactome),MAPK3 (ERK1) activation
JAK2,involved_in(Reactome),RAF-independent MAPK1/3 activation
JAK2,involved_in(Reactome),MAPK1 (ERK2) activation
JAK2,involved_in(Reactome),Prolactin receptor signaling
JAK2,involved_in(Reactome),Cytokine Signaling in Immune system
JAK2,involved_in(Reactome),Signaling by SCF-KIT
JAK2,involved_in(Reactome),Signal Transduction
JAK2,involved_in(Reactome),Cell Cycle
JAK2,involved_in(Reactome),Disease
JAK2,involved_in(Reactome),Immune System
JAK2,involved_in(Reactome),Signaling by Leptin
JAK2,involved_in(Reactome),RMTs methylate histone arginines
JAK2,involved_in(Reactome),Chromatin modifying enzymes
JAK2,involved_in(Reactome),Interleukin-12 family signaling
JAK2,involved_in(Reactome),Signaling by Interleukins
JAK2,involved_in(Reactome),Interleukin-2 family signaling
JAK2,involved_in(Reactome),Mitotic G1 phase and G1/S transition
JAK2,involved_in(Reactome),Chromatin organization
JAK2,involved_in(Reactome),"Interleukin-3, Interleukin-5 and GM-CSF signaling"
JAK2,involved_in(Reactome),Diseases of signal transduction by growth factor receptors and second messengers
JAK2,involved_in(Reactome),Infectious disease
JAK2,involved_in(Reactome),RAF activation
JAK2,involved_in(Reactome),RAF/MAP kinase cascade
JAK2,involved_in(Reactome),MAPK family signaling cascades
JAK2,involved_in(Reactome),MAPK1/MAPK3 signaling
JAK2,involved_in(Reactome),Interleukin-6 family signaling
JAK2,involved_in(Reactome),Interleukin-4 and Interleukin-13 signaling
JAK2,involved_in(Reactome),IL-6-type cytokine receptor ligand interactions
JAK2,involved_in(Reactome),Signaling by moderate kinase activity BRAF mutants
JAK2,involved_in(Reactome),Signaling by RAS mutants
JAK2,involved_in(Reactome),Signaling by BRAF and RAF1 fusions
JAK2,involved_in(Reactome),Paradoxical activation of RAF signaling by kinase inactive BRAF
JAK2,involved_in(Reactome),Oncogenic MAPK signaling
JAK2,involved_in(Reactome),Cyclin D associated events in G1
JAK2,involved_in(Reactome),G1 Phase
JAK2,involved_in(Reactome),"Cell Cycle, Mitotic"
JAK2,involved_in(Reactome),Interferon gamma signaling
JAK2,involved_in(Reactome),Regulation of IFNG signaling
JAK2,involved_in(Reactome),Interleukin-20 family signaling
JAK2,involved_in(Reactome),Interleukin-35 Signalling
JAK2,involved_in(Reactome),Signaling by Erythropoietin
JAK2,involved_in(Reactome),Signaling by Receptor Tyrosine Kinases
JAK2,involved_in(Reactome),Interleukin-12 signaling
JAK2,involved_in(Reactome),Interleukin-23 signaling
JAK2,involved_in(Reactome),Interleukin-27 signaling
JAK2,involved_in(Reactome),Erythropoietin activates Phosphoinositide-3-kinase (PI3K)
JAK2,involved_in(Reactome),Erythropoietin activates Phospholipase C gamma (PLCG)
JAK2,involved_in(Reactome),Erythropoietin activates STAT5
JAK2,involved_in(Reactome),Erythropoietin activates RAS
JAK2,involved_in(Reactome),Interleukin receptor SHC signaling
JAK2,involved_in(Reactome),Interferon Signaling
JAK2,involved_in(Reactome),Signaling downstream of RAS mutants
JAK2,involved_in(Reactome),Signaling by RAF1 mutants
JAK2,involved_in(Reactome),Signaling by KIT in disease
JAK2,involved_in(Reactome),"Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants"
JAK2,involved_in(Reactome),Signaling by CSF3 (G-CSF)
JAK2,involved_in(Reactome),Potential therapeutics for SARS
JAK2,involved_in(Reactome),SARS-CoV Infections
JAK2,involved_in(Reactome),Inactivation of CSF3 (G-CSF) signaling
JAK2,involved_in(Reactome),IFNG signaling activates MAPKs
JAK2,involved_in(Reactome),Viral Infection Pathways
JAK2,involved_in(Reactome),Growth hormone receptor signaling
JAK2,involved_in(Reactome),Factors involved in megakaryocyte development and platelet production
JUN,involved_in(Reactome),PIP3 activates AKT signaling
JUN,involved_in(Reactome),Developmental Biology
JUN,involved_in(Reactome),Cytokine Signaling in Immune system
JUN,involved_in(Reactome),Signaling by NOTCH
JUN,involved_in(Reactome),Signal Transduction
JUN,involved_in(Reactome),Disease
JUN,involved_in(Reactome),Toll Like Receptor 4 (TLR4) Cascade
JUN,involved_in(Reactome),MyD88:MAL(TIRAP) cascade initiated on plasma membrane
JUN,involved_in(Reactome),MyD88-independent TLR4 cascade 
JUN,involved_in(Reactome),Toll Like Receptor 9 (TLR9) Cascade
JUN,involved_in(Reactome),Toll Like Receptor 10 (TLR10) Cascade
JUN,involved_in(Reactome),Toll Like Receptor 3 (TLR3) Cascade
JUN,involved_in(Reactome),Toll Like Receptor 5 (TLR5) Cascade
JUN,involved_in(Reactome),Toll Like Receptor TLR1:TLR2 Cascade
JUN,involved_in(Reactome),Toll Like Receptor 7/8 (TLR7/8) Cascade
JUN,involved_in(Reactome),Toll Like Receptor TLR6:TLR2 Cascade
JUN,involved_in(Reactome),Innate Immune System
JUN,involved_in(Reactome),Immune System
JUN,involved_in(Reactome),Toll-like Receptor Cascades
JUN,involved_in(Reactome),Toll Like Receptor 2 (TLR2) Cascade
JUN,involved_in(Reactome),Pre-NOTCH Transcription and Translation
JUN,involved_in(Reactome),Pre-NOTCH Expression and Processing
JUN,involved_in(Reactome),Generic Transcription Pathway
JUN,involved_in(Reactome),Cellular responses to stress
JUN,involved_in(Reactome),Fc epsilon receptor (FCERI) signaling
JUN,involved_in(Reactome),Oxidative Stress Induced Senescence
JUN,involved_in(Reactome),Senescence-Associated Secretory Phenotype (SASP)
JUN,involved_in(Reactome),Cellular Senescence
JUN,involved_in(Reactome),FCERI mediated MAPK activation
JUN,involved_in(Reactome),Transcriptional Regulation by TP53
JUN,involved_in(Reactome),Interleukin-17 signaling
JUN,involved_in(Reactome),Signaling by Interleukins
JUN,involved_in(Reactome),MAPK targets/ Nuclear events mediated by MAP kinases
JUN,involved_in(Reactome),MAP kinase activation
JUN,involved_in(Reactome),Activation of the AP-1 family of transcription factors
JUN,involved_in(Reactome),Activation of anterior HOX genes in hindbrain development during early embryogenesis
JUN,involved_in(Reactome),Activation of HOX genes during differentiation
JUN,involved_in(Reactome),Diseases of signal transduction by growth factor receptors and second messengers
JUN,involved_in(Reactome),Infectious disease
JUN,involved_in(Reactome),MAPK family signaling cascades
JUN,involved_in(Reactome),MAPK6/MAPK4 signaling
JUN,involved_in(Reactome),TP53 Regulates Transcription of DNA Repair Genes
JUN,involved_in(Reactome),PTEN Regulation
JUN,involved_in(Reactome),RNA Polymerase II Transcription
JUN,involved_in(Reactome),Gene expression (Transcription)
JUN,involved_in(Reactome),Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models
JUN,involved_in(Reactome),Neurodegenerative Diseases
JUN,involved_in(Reactome),ESR-mediated signaling
JUN,involved_in(Reactome),Regulation of PTEN gene transcription
JUN,involved_in(Reactome),Cellular responses to stimuli
JUN,involved_in(Reactome),Intracellular signaling by second messengers
JUN,involved_in(Reactome),Signaling by Nuclear Receptors
JUN,involved_in(Reactome),Estrogen-dependent gene expression
JUN,involved_in(Reactome),TRIF (TICAM1)-mediated TLR4 signaling 
JUN,involved_in(Reactome),Diseases of programmed cell death
JUN,involved_in(Reactome),Leishmania infection
JUN,involved_in(Reactome),Killing mechanisms
JUN,involved_in(Reactome),WNT5:FZD7-mediated leishmania damping
JUN,involved_in(Reactome),Signaling by ALK in cancer
JUN,involved_in(Reactome),Signaling by ALK fusions and activated point mutants
JUN,involved_in(Reactome),Defective Intrinsic Pathway for Apoptosis
JUN,involved_in(Reactome),TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation
JUN,involved_in(Reactome),MyD88 dependent cascade initiated on endosome
JUN,involved_in(Reactome),MyD88 cascade initiated on plasma membrane
JUN,involved_in(Reactome),Parasitic Infection Pathways
KEAP1,involved_in(Reactome),Adaptive Immune System
KEAP1,involved_in(Reactome),Disease
KEAP1,involved_in(Reactome),Immune System
KEAP1,involved_in(Reactome),Cellular responses to stress
KEAP1,involved_in(Reactome),Metabolism of proteins
KEAP1,involved_in(Reactome),Infectious disease
KEAP1,involved_in(Reactome),Deubiquitination
KEAP1,involved_in(Reactome),Ub-specific processing proteases
KEAP1,involved_in(Reactome),Post-translational protein modification
KEAP1,involved_in(Reactome),Neddylation
KEAP1,involved_in(Reactome),Cellular responses to stimuli
KEAP1,involved_in(Reactome),Potential therapeutics for SARS
KEAP1,involved_in(Reactome),SARS-CoV Infections
KEAP1,involved_in(Reactome),Cellular response to chemical stress
KEAP1,involved_in(Reactome),KEAP1-NFE2L2 pathway
KEAP1,involved_in(Reactome),Nuclear events mediated by NFE2L2
KEAP1,involved_in(Reactome),Viral Infection Pathways
KEAP1,involved_in(Reactome),Antigen processing: Ubiquitination & Proteasome degradation
KEAP1,involved_in(Reactome),Class I MHC mediated antigen processing & presentation
KIR2DL2,involved_in(Reactome),Adaptive Immune System
KIR2DL2,involved_in(Reactome),Immune System
KIR2DL2,involved_in(Reactome),Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell
KIR2DL4,involved_in(Reactome),Adaptive Immune System
KIR2DL4,involved_in(Reactome),Immune System
KIR2DL4,involved_in(Reactome),Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell
KIR2DS1,involved_in(Reactome),Adaptive Immune System
KIR2DS1,involved_in(Reactome),Innate Immune System
KIR2DS1,involved_in(Reactome),Immune System
KIR2DS1,involved_in(Reactome),Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell
KIR2DS1,involved_in(Reactome),DAP12 interactions
KIT,involved_in(Reactome),PIP3 activates AKT signaling
KIT,involved_in(Reactome),Developmental Biology
KIT,involved_in(Reactome),Signaling by SCF-KIT
KIT,involved_in(Reactome),Regulation of KIT signaling
KIT,involved_in(Reactome),Signal Transduction
KIT,involved_in(Reactome),Disease
KIT,involved_in(Reactome),Negative regulation of the PI3K/AKT network
KIT,involved_in(Reactome),Generic Transcription Pathway
KIT,involved_in(Reactome),PI3K/AKT Signaling in Cancer
KIT,involved_in(Reactome),Constitutive Signaling by Aberrant PI3K in Cancer
KIT,involved_in(Reactome),Diseases of signal transduction by growth factor receptors and second messengers
KIT,involved_in(Reactome),RAF/MAP kinase cascade
KIT,involved_in(Reactome),MAPK family signaling cascades
KIT,involved_in(Reactome),MAPK1/MAPK3 signaling
KIT,involved_in(Reactome),"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling"
KIT,involved_in(Reactome),RNA Polymerase II Transcription
KIT,involved_in(Reactome),Gene expression (Transcription)
KIT,involved_in(Reactome),Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors
KIT,involved_in(Reactome),TFAP2 (AP-2) family regulates transcription of growth factors and their receptors
KIT,involved_in(Reactome),Intracellular signaling by second messengers
KIT,involved_in(Reactome),Signaling by Receptor Tyrosine Kinases
KIT,involved_in(Reactome),Dasatinib-resistant KIT mutants
KIT,involved_in(Reactome),Imatinib-resistant KIT mutants
KIT,involved_in(Reactome),KIT mutants bind TKIs
KIT,involved_in(Reactome),Masitinib-resistant KIT mutants
KIT,involved_in(Reactome),Nilotinib-resistant KIT mutants
KIT,involved_in(Reactome),Regorafenib-resistant KIT mutants
KIT,involved_in(Reactome),Signaling by kinase domain mutants of KIT
KIT,involved_in(Reactome),Sunitinib-resistant KIT mutants
KIT,involved_in(Reactome),Signaling by juxtamembrane domain KIT mutants
KIT,involved_in(Reactome),Sorafenib-resistant KIT mutants
KIT,involved_in(Reactome),Drug resistance of KIT mutants
KIT,involved_in(Reactome),Signaling by KIT in disease
KIT,involved_in(Reactome),"Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants"
KIT,involved_in(Reactome),Signaling by extracellular domain mutants of KIT
KIT,involved_in(Reactome),MITF-M-regulated melanocyte development
KIT,involved_in(Reactome),Transcriptional and post-translational regulation of MITF-M expression and activity
KLKB1,involved_in(Reactome),Hemostasis
KLKB1,involved_in(Reactome),Intrinsic Pathway of Fibrin Clot Formation
KLKB1,involved_in(Reactome),Formation of Fibrin Clot (Clotting Cascade)
KLKB1,involved_in(Reactome),Degradation of the extracellular matrix
KLKB1,involved_in(Reactome),Extracellular matrix organization
KLKB1,involved_in(Reactome),Activation of Matrix Metalloproteinases
KLKB1,involved_in(Reactome),Disease
KLKB1,involved_in(Reactome),Defects of contact activation system (CAS) and kallikrein/kinin system (KKS)
KLKB1,involved_in(Reactome),Defective factor XII causes hereditary angioedema
KLKB1,involved_in(Reactome),Defective SERPING1 causes hereditary angioedema
KLKB1,involved_in(Reactome),Diseases of hemostasis
KMT2A,involved_in(Reactome),Developmental Biology
KMT2A,involved_in(Reactome),Epigenetic regulation of gene expression
KMT2A,involved_in(Reactome),Generic Transcription Pathway
KMT2A,involved_in(Reactome),PKMTs methylate histone lysines
KMT2A,involved_in(Reactome),Chromatin modifying enzymes
KMT2A,involved_in(Reactome),Chromatin organization
